u0,v0,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5
35.5,39.5,78.0,49.0,61.0,40.0,58.0,81.0,102.0,82.0,14.0,72.5
36.0,39.0,78.0,49.0,62.0,40.0,59.0,81.5,102.5,82.0,15.0,73.0
36.0,39.5,78.5,49.5,62.0,40.5,59.0,81.5,102.5,82.0,15.0,72.5
36.0,39.0,79.0,49.0,63.0,40.0,60.0,81.0,103.0,82.0,16.0,72.0
37.0,39.5,79.0,49.5,63.0,40.0,60.0,81.5,103.0,82.0,16.0,72.5
37.0,39.0,79.5,49.5,63.0,40.0,60.5,81.5,104.0,82.0,16.5,72.5
37.5,39.5,80.0,49.5,64.0,40.0,61.0,81.5,104.0,82.0,17.0,72.5
38.0,39.0,80.0,49.0,65.0,40.0,61.5,81.5,105.0,82.0,17.0,72.0
38.0,39.0,81.0,49.0,65.0,40.0,61.5,81.5,105.0,82.0,18.0,72.0
39.5,39.5,81.0,49.0,65.0,40.0,61.5,81.5,106.0,82.0,18.0,72.0
40.0,39.0,82.0,49.0,65.0,40.0,62.0,81.0,106.0,82.0,19.0,72.0
40.0,39.0,81.5,49.0,65.0,40.0,63.0,81.5,106.0,82.0,19.5,72.0
40.0,39.0,82.0,49.0,65.5,40.0,63.0,81.0,106.0,82.0,19.5,72.0
40.0,39.0,82.0,49.0,66.0,41.0,63.0,81.0,107.0,82.0,20.0,72.0
40.0,39.0,82.5,48.5,66.0,41.0,63.0,81.0,107.0,82.5,20.0,72.0
40.0,39.0,83.0,49.0,66.0,40.0,63.0,81.0,107.0,82.0,20.0,72.0
40.5,38.5,83.0,49.0,66.5,40.0,63.5,81.5,107.0,82.0,20.0,72.0
41.0,39.0,83.0,49.0,66.5,40.0,63.5,81.5,107.0,82.0,20.5,72.5
41.0,39.0,83.0,49.0,66.5,40.0,64.0,81.5,107.0,82.0,21.0,72.0
41.0,39.0,83.0,49.0,67.0,40.0,64.0,81.5,108.0,82.0,21.0,72.5
41.0,39.0,83.5,48.5,67.0,40.0,64.0,81.5,108.5,82.0,21.0,72.0
41.0,39.0,83.5,48.5,67.0,40.0,64.0,82.0,109.0,82.0,21.0,72.0
42.0,39.0,83.5,48.5,68.0,40.0,64.0,81.5,109.0,82.0,21.0,72.0
42.0,39.0,84.0,49.0,68.0,40.0,64.5,81.5,109.5,82.0,21.0,72.0
42.0,39.0,84.0,49.0,68.5,40.0,64.5,81.5,109.5,82.0,21.0,72.0
42.0,39.0,84.0,49.0,68.5,40.0,64.5,81.5,109.5,82.0,21.0,72.0
41.5,38.5,84.0,49.0,69.0,40.0,64.5,81.5,109.5,82.0,21.0,72.0
41.5,38.5,84.0,49.0,69.0,40.0,65.0,81.5,109.5,82.0,21.0,72.0
41.5,38.5,84.0,49.0,69.0,40.0,65.0,81.5,110.0,82.0,21.0,72.0
41.5,38.5,84.0,49.0,69.0,40.0,65.0,81.5,110.0,82.0,21.0,72.0
41.5,38.5,84.0,48.5,69.0,40.0,65.0,81.5,110.0,82.0,21.0,72.0
41.5,38.5,84.0,49.0,69.0,40.0,65.0,81.5,109.5,82.0,21.0,72.0
42.0,39.0,84.0,49.0,69.0,40.0,65.0,81.5,109.5,82.0,21.0,72.0
41.5,38.5,83.5,48.5,69.0,40.0,64.5,81.0,109.5,82.0,21.0,72.0
41.0,39.0,83.5,48.5,68.0,39.0,64.5,81.0,109.0,82.0,21.0,72.0
41.0,39.0,84.0,48.0,68.0,39.0,64.5,81.0,108.5,82.0,21.0,72.0
41.0,39.0,83.5,48.5,67.0,40.0,64.0,81.0,108.0,82.0,21.0,72.0
41.0,39.0,83.5,48.5,67.0,40.0,64.0,81.0,108.0,82.0,21.0,72.0
41.0,39.0,83.0,48.0,67.0,40.0,64.0,81.0,107.5,82.0,20.0,72.0
40.0,39.0,83.0,48.5,67.0,39.0,64.0,81.0,107.0,82.0,20.0,72.0
40.0,38.5,83.0,48.0,67.0,39.0,64.0,81.0,107.0,82.0,20.0,72.0
40.0,38.5,82.5,48.5,66.5,39.5,63.5,81.0,107.0,82.0,20.0,72.0
40.0,39.0,82.0,48.0,66.0,39.0,63.0,81.0,107.0,82.0,19.5,72.0
39.5,38.5,82.0,48.0,66.0,39.0,62.5,80.5,106.0,82.0,19.0,72.0
39.0,39.0,82.0,48.0,66.0,39.0,62.0,81.0,106.0,82.0,19.0,72.0
38.0,38.5,82.0,48.0,65.5,39.0,62.0,81.0,106.0,82.0,17.5,72.0
38.0,38.0,81.0,48.0,65.0,39.0,62.0,81.0,105.5,82.0,17.5,72.0
38.0,38.0,81.0,48.0,65.0,39.0,61.5,81.0,105.5,81.5,17.0,72.0
37.0,38.5,80.0,48.0,64.0,39.5,61.0,81.0,105.0,82.0,16.0,72.0
36.5,38.5,80.0,48.0,64.0,39.0,60.0,81.0,104.0,81.0,16.0,72.0
36.0,38.5,79.0,48.0,63.0,39.0,60.0,81.0,103.5,81.5,15.5,72.0
36.0,38.0,79.0,48.0,63.0,39.0,59.0,81.0,103.5,81.5,15.0,72.0
35.0,38.5,78.0,48.0,62.5,39.0,59.0,81.0,103.0,81.5,15.0,72.0
35.0,38.5,78.0,48.0,62.0,39.0,58.0,81.0,102.0,81.5,14.0,72.0
34.0,38.5,78.0,48.0,62.0,39.0,58.0,81.0,101.5,81.5,14.0,72.0
34.0,38.0,77.0,48.0,61.0,39.5,58.0,81.0,101.5,81.5,13.0,72.0
33.0,38.0,76.5,48.0,61.0,39.0,58.0,81.0,101.0,81.0,13.0,72.0
33.0,38.0,76.0,48.0,60.0,39.0,57.0,81.0,101.0,81.0,12.0,72.0
33.0,38.0,76.0,48.0,60.0,39.5,57.0,81.0,99.5,81.5,12.0,72.0
32.5,38.5,75.0,48.0,60.0,39.0,56.0,81.0,99.5,81.5,12.0,72.0
32.0,39.0,75.0,48.0,59.0,39.0,56.0,81.0,99.0,81.0,11.0,72.0
32.0,39.0,75.0,48.0,59.0,39.0,56.0,81.0,99.0,81.0,11.0,72.0
32.0,39.0,75.0,48.0,59.0,39.0,56.0,81.0,99.0,81.0,10.5,72.0
31.5,38.5,74.5,48.5,59.0,39.0,55.0,80.5,98.0,81.0,10.0,72.0
31.5,38.5,74.0,48.0,59.0,39.0,55.0,80.5,98.0,81.0,10.0,72.0
31.0,38.0,74.0,48.0,58.0,39.0,55.0,80.5,98.0,81.0,10.0,72.0
31.0,38.0,74.0,48.0,58.0,39.0,55.0,80.5,98.0,81.0,9.5,72.0
31.0,38.0,74.0,48.0,58.0,39.0,55.0,80.0,98.0,81.0,10.0,72.0
31.0,38.0,74.0,48.0,57.5,39.0,55.0,81.0,97.5,81.0,9.0,72.0
31.0,38.0,74.0,48.0,58.0,39.0,54.5,80.5,97.0,81.0,9.0,72.0
31.0,38.0,74.0,48.0,58.0,39.0,54.5,80.5,97.0,81.0,9.0,72.0
31.0,38.0,73.0,48.0,57.0,39.0,54.0,80.0,97.0,81.0,9.0,72.0
30.5,38.0,73.0,48.0,57.0,39.0,54.0,80.0,97.0,81.0,9.0,72.0
30.5,38.0,73.0,48.0,57.0,39.0,54.0,80.0,97.0,81.0,9.0,72.0
31.0,38.0,73.0,48.0,57.0,39.0,54.0,80.0,97.0,81.0,9.0,71.5
30.5,38.0,73.0,48.0,57.0,39.0,54.0,80.0,97.0,81.0,9.0,71.0
31.0,38.0,73.0,48.0,58.0,39.0,54.0,80.0,97.0,81.0,9.0,71.5
